day,year,mo,da,date,Crimes_This_Day,primary_type,location_description,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog
2,2017,01,17,2017-01-17,11,BURGLARY,APARTMENT,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,CRIMINAL TRESPASS,"SCHOOL, PUBLIC, GROUNDS",36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,5,OTHER OFFENSE,OTHER,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,2,CRIMINAL DAMAGE,PARKING LOT/GARAGE(NON.RESID.),36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,7,DECEPTIVE PRACTICE,OTHER,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,NARCOTICS,PARKING LOT/GARAGE(NON.RESID.),36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,NARCOTICS,RESIDENCE PORCH/HALLWAY,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,16,BATTERY,RESIDENCE,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,19,MOTOR VEHICLE THEFT,STREET,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,13,THEFT,SMALL RETAIL STORE,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,9,THEFT,DEPARTMENT STORE,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,16,THEFT,RESIDENCE,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,CRIMINAL DAMAGE,RESIDENCE-GARAGE,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,2,THEFT,CTA BUS,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,ROBBERY,CTA BUS STOP,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,PUBLIC PEACE VIOLATION,"SCHOOL, PUBLIC, BUILDING",36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,NARCOTICS,VACANT LOT/LAND,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,ASSAULT,SMALL RETAIL STORE,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,ROBBERY,PARK PROPERTY,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,ROBBERY,RESTAURANT,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,2,THEFT,DRUG STORE,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,10,THEFT,PARKING LOT/GARAGE(NON.RESID.),36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,CRIMINAL DAMAGE,"SCHOOL, PUBLIC, GROUNDS",36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,THEFT,ALLEY,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,4,THEFT,RESTAURANT,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,2,THEFT,GAS STATION,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,CRIMINAL TRESPASS,RESIDENTIAL YARD (FRONT/BACK),36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,SEX OFFENSE,SIDEWALK,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,DECEPTIVE PRACTICE,SIDEWALK,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,BATTERY,CTA STATION,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,BATTERY,FACTORY/MANUFACTURING BUILDING,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,MOTOR VEHICLE THEFT,VEHICLE NON-COMMERCIAL,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,DECEPTIVE PRACTICE,DEPARTMENT STORE,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,3,BATTERY,RESIDENCE PORCH/HALLWAY,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,CRIMINAL TRESPASS,HOTEL/MOTEL,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,9,BATTERY,SIDEWALK,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,BATTERY,GROCERY FOOD STORE,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,10,ASSAULT,APARTMENT,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,8,THEFT,OTHER,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,2,MOTOR VEHICLE THEFT,GAS STATION,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,NARCOTICS,DRUG STORE,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,6,THEFT,VEHICLE NON-COMMERCIAL,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,THEFT,ABANDONED BUILDING,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,THEFT,AIRPORT EXTERIOR - SECURE AREA,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,THEFT,PARK PROPERTY,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,2,NARCOTICS,"SCHOOL, PUBLIC, BUILDING",36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,WEAPONS VIOLATION,"SCHOOL, PRIVATE, BUILDING",36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,NARCOTICS,VEHICLE NON-COMMERCIAL,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,CRIMINAL TRESPASS,CONVENIENCE STORE,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,CRIMINAL DAMAGE,CHA APARTMENT,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,3,ASSAULT,OTHER,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,CRIMINAL TRESPASS,VACANT LOT/LAND,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,6,BATTERY,"SCHOOL, PUBLIC, BUILDING",36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,2,DECEPTIVE PRACTICE,COMMERCIAL / BUSINESS OFFICE,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,THEFT,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,THEFT,GOVERNMENT BUILDING/PROPERTY,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,THEFT,SPORTS ARENA/STADIUM,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,MOTOR VEHICLE THEFT,ALLEY,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,5,ASSAULT,SIDEWALK,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,28,BATTERY,APARTMENT,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,6,ROBBERY,STREET,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,CRIMINAL DAMAGE,CTA BUS,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,SEX OFFENSE,RESIDENCE,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,2,BURGLARY,SMALL RETAIL STORE,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,6,THEFT,RESIDENCE PORCH/HALLWAY,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,5,OTHER OFFENSE,STREET,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,2,OTHER OFFENSE,"SCHOOL, PUBLIC, BUILDING",36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,5,THEFT,"SCHOOL, PUBLIC, BUILDING",36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,4,DECEPTIVE PRACTICE,BANK,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,2,ASSAULT,BAR OR TAVERN,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,ASSAULT,ALLEY,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,BATTERY,"SCHOOL, PRIVATE, BUILDING",36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,CRIM SEXUAL ASSAULT,STREET,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,ASSAULT,RESIDENTIAL YARD (FRONT/BACK),36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,BURGLARY,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,ASSAULT,MOVIE HOUSE/THEATER,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,ASSAULT,GROCERY FOOD STORE,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,ASSAULT,RESIDENCE PORCH/HALLWAY,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,16,BURGLARY,RESIDENCE,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,DECEPTIVE PRACTICE,"SCHOOL, PRIVATE, BUILDING",36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,DECEPTIVE PRACTICE,"SCHOOL, PUBLIC, GROUNDS",36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,2,CRIMINAL DAMAGE,RESTAURANT,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,2,ROBBERY,APARTMENT,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,2,THEFT,CTA TRAIN,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,2,THEFT,SIDEWALK,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,THEFT,"SCHOOL, PRIVATE, BUILDING",36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,3,CRIMINAL TRESPASS,APARTMENT,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,2,CRIMINAL DAMAGE,SMALL RETAIL STORE,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,2,BATTERY,CHA APARTMENT,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,PUBLIC PEACE VIOLATION,"SCHOOL, PRIVATE, BUILDING",36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,12,THEFT,APARTMENT,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,2,THEFT,NURSING HOME/RETIREMENT HOME,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,HOMICIDE,STREET,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,2,BATTERY,NURSING HOME/RETIREMENT HOME,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,3,CRIMINAL DAMAGE,RESIDENTIAL YARD (FRONT/BACK),36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,ROBBERY,CONVENIENCE STORE,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,WEAPONS VIOLATION,GAS STATION,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,OFFENSE INVOLVING CHILDREN,APARTMENT,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,ROBBERY,RESIDENCE-GARAGE,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,2,BATTERY,PARKING LOT/GARAGE(NON.RESID.),36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,NARCOTICS,RESIDENCE,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,HOMICIDE,APARTMENT,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,2,THEFT,COMMERCIAL / BUSINESS OFFICE,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,THEFT,RESIDENCE-GARAGE,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,CRIM SEXUAL ASSAULT,VEHICLE NON-COMMERCIAL,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,CRIMINAL DAMAGE,ATHLETIC CLUB,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,THEFT,ATHLETIC CLUB,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,THEFT,"SCHOOL, PRIVATE, GROUNDS",36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,OTHER OFFENSE,SIDEWALK,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,CRIMINAL DAMAGE,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,BATTERY,VEHICLE NON-COMMERCIAL,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,7,NARCOTICS,STREET,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,3,DECEPTIVE PRACTICE,APARTMENT,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,CRIMINAL TRESPASS,RESIDENCE-GARAGE,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,DECEPTIVE PRACTICE,STREET,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,2,ROBBERY,ALLEY,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,THEFT,CTA PLATFORM,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,CRIMINAL TRESPASS,OTHER,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,ROBBERY,SMALL RETAIL STORE,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,DECEPTIVE PRACTICE,COLLEGE/UNIVERSITY GROUNDS,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,OTHER OFFENSE,GOVERNMENT BUILDING/PROPERTY,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,3,INTERFERENCE WITH PUBLIC OFFICER,STREET,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,2,CRIMINAL DAMAGE,OTHER,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,3,CRIMINAL DAMAGE,GAS STATION,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,2,CRIMINAL TRESPASS,RESIDENCE PORCH/HALLWAY,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,DECEPTIVE PRACTICE,CTA STATION,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,NARCOTICS,GAS STATION,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,10,ROBBERY,SIDEWALK,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,BATTERY,OTHER,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,3,THEFT,RESIDENTIAL YARD (FRONT/BACK),36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,5,CRIMINAL TRESPASS,RESIDENCE,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,THEFT,"SCHOOL, PUBLIC, GROUNDS",36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,STALKING,GAS STATION,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,BURGLARY,TAVERN/LIQUOR STORE,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,CRIMINAL SEXUAL ASSAULT,RESIDENCE,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,MOTOR VEHICLE THEFT,RESIDENCE,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,3,PROSTITUTION,SIDEWALK,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,2,OFFENSE INVOLVING CHILDREN,RESIDENCE,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,3,DECEPTIVE PRACTICE,RESTAURANT,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,NARCOTICS,HOTEL/MOTEL,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,DECEPTIVE PRACTICE,CREDIT UNION,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,ROBBERY,DRIVEWAY - RESIDENTIAL,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,CRIMINAL DAMAGE,"SCHOOL, PRIVATE, BUILDING",36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,BURGLARY,CHA APARTMENT,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,THEFT,DAY CARE CENTER,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,2,DECEPTIVE PRACTICE,ATM (AUTOMATIC TELLER MACHINE),36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,DECEPTIVE PRACTICE,TAXICAB,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,THEFT,AIRPORT TERMINAL LOWER LEVEL - SECURE AREA,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,12,NARCOTICS,SIDEWALK,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,ASSAULT,DAY CARE CENTER,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,BATTERY,CTA BUS STOP,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,WEAPONS VIOLATION,VEHICLE NON-COMMERCIAL,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,THEFT,MEDICAL/DENTAL OFFICE,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,5,ASSAULT,"SCHOOL, PUBLIC, BUILDING",36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,CRIMINAL DAMAGE,VEHICLE NON-COMMERCIAL,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,OTHER OFFENSE,PARKING LOT/GARAGE(NON.RESID.),36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,4,PROSTITUTION,STREET,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,2,BATTERY,GAS STATION,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
2,2017,01,17,2017-01-17,1,WEAPONS VIOLATION,APARTMENT,36.7,36.0,1012.9,4.0,7.7,13.0,999.9,39.9,35.1,0.96,999.9,1
